page,page_num,n_runs_found,n_valid_runs,winner_filename,selection_method,winner_score,scores_tied,reason,all_scores,single_run_flag,ocr_file_found,timestamp
page_421,421,3,3,page_421_semantic_2.csv,SCORE_TIED_RECENCY,79.1,True,tied(gap=0.00)_recency(2026-05-07),page_421_semantic_1.csv=79.10; page_421_semantic_2.csv=79.10; page_421_semantic_3.csv=77.96,False,True,2026-06-28T21:07:47.291015
page_422,422,3,3,page_422_semantic_3.csv,SCORE_TIED_RECENCY,76.27,True,tied(gap=0.00)_recency(2026-05-07),page_422_semantic_1.csv=76.27; page_422_semantic_2.csv=74.98; page_422_semantic_3.csv=76.27,False,True,2026-06-28T21:07:55.689283
page_423,423,3,3,page_423_semantic_2.csv,SCORE_TIED_RECENCY,76.48,True,tied(gap=0.04)_recency(2026-05-07),page_423_semantic_1.csv=76.44; page_423_semantic_2.csv=76.48; page_423_semantic_3.csv=76.44,False,True,2026-06-28T21:08:04.393740
page_424,424,3,3,page_424_semantic_3.csv,SCORE_CLEAR,77.68,False,score_gap(77.68_vs_77.57),page_424_semantic_1.csv=77.57; page_424_semantic_2.csv=77.57; page_424_semantic_3.csv=77.68,False,True,2026-06-28T21:08:11.971959
page_425,425,3,3,page_425_semantic_3.csv,SCORE_TIED_RECENCY,78.37,True,tied(gap=0.04)_recency(2026-05-07),page_425_semantic_1.csv=78.33; page_425_semantic_2.csv=78.33; page_425_semantic_3.csv=78.37,False,True,2026-06-28T21:08:19.320143
page_426,426,3,3,page_426_semantic_3.csv,SCORE_TIED_RECENCY,74.64,True,tied(gap=0.00)_recency(2026-05-07),page_426_semantic_1.csv=74.64; page_426_semantic_2.csv=74.56; page_426_semantic_3.csv=74.64,False,True,2026-06-28T21:08:26.820369
page_427,427,3,3,page_427_semantic_2.csv,SCORE_CLEAR,73.15,False,score_gap(73.15_vs_72.97),page_427_semantic_1.csv=72.97; page_427_semantic_2.csv=73.15; page_427_semantic_3.csv=72.97,False,True,2026-06-28T21:08:34.595441
page_428,428,3,3,page_428_semantic_3.csv,SCORE_CLEAR,77.57,False,score_gap(77.57_vs_76.84),page_428_semantic_1.csv=76.84; page_428_semantic_2.csv=76.84; page_428_semantic_3.csv=77.57,False,True,2026-06-28T21:08:42.774727
page_429,429,3,3,page_429_semantic_2.csv,SCORE_TIED_RECENCY,78.26,True,tied(gap=0.00)_recency(2026-05-07),page_429_semantic_1.csv=78.26; page_429_semantic_2.csv=78.26; page_429_semantic_3.csv=78.16,False,True,2026-06-28T21:08:50.997759
page_430,430,3,3,page_430_semantic_3.csv,SCORE_CLEAR,80.33,False,score_gap(80.33_vs_78.97),page_430_semantic_1.csv=78.97; page_430_semantic_2.csv=78.97; page_430_semantic_3.csv=80.33,False,True,2026-06-28T21:08:59.005246
page_431,431,3,3,page_431_semantic_3.csv,SCORE_CLEAR,78.43,False,score_gap(78.43_vs_77.46),page_431_semantic_1.csv=77.46; page_431_semantic_2.csv=77.46; page_431_semantic_3.csv=78.43,False,True,2026-06-28T21:09:07.346178
page_432,432,3,3,page_432_semantic_3.csv,SCORE_TIED_RECENCY,76.42,True,tied(gap=0.00)_recency(2026-05-07),page_432_semantic_1.csv=76.42; page_432_semantic_2.csv=76.42; page_432_semantic_3.csv=76.42,False,True,2026-06-28T21:09:14.922587
page_433,433,3,3,page_433_semantic_3.csv,SCORE_TIED_RECENCY,76.77,True,tied(gap=0.00)_recency(2026-05-07),page_433_semantic_1.csv=76.77; page_433_semantic_2.csv=76.77; page_433_semantic_3.csv=76.77,False,True,2026-06-28T21:09:22.624227
page_434,434,3,3,page_434_semantic_2.csv,SCORE_TIED_RECENCY,79.36,True,tied(gap=0.00)_recency(2026-05-07),page_434_semantic_1.csv=79.36; page_434_semantic_2.csv=79.36; page_434_semantic_3.csv=79.28,False,True,2026-06-28T21:09:31.613660
page_435,435,3,3,page_435_semantic_3.csv,SCORE_CLEAR,79.84,False,score_gap(79.84_vs_78.40),page_435_semantic_1.csv=78.40; page_435_semantic_2.csv=78.40; page_435_semantic_3.csv=79.84,False,True,2026-06-28T21:09:39.599005
page_436,436,3,3,page_436_semantic_2.csv,SCORE_CLEAR,75.68,False,score_gap(75.68_vs_74.38),page_436_semantic_1.csv=74.38; page_436_semantic_2.csv=75.68; page_436_semantic_3.csv=74.38,False,True,2026-06-28T21:09:47.587900
page_437,437,3,3,page_437_semantic_2.csv,SCORE_CLEAR,76.73,False,score_gap(76.73_vs_75.17),page_437_semantic_1.csv=75.17; page_437_semantic_2.csv=76.73; page_437_semantic_3.csv=75.17,False,True,2026-06-28T21:09:54.916898
page_438,438,3,3,page_438_semantic_3.csv,SCORE_CLEAR,78.97,False,score_gap(78.97_vs_77.66),page_438_semantic_1.csv=77.66; page_438_semantic_2.csv=77.66; page_438_semantic_3.csv=78.97,False,True,2026-06-28T21:10:02.846135
page_439,439,3,3,page_439_semantic_3.csv,SCORE_CLEAR,79.66,False,score_gap(79.66_vs_78.22),page_439_semantic_1.csv=78.22; page_439_semantic_2.csv=78.22; page_439_semantic_3.csv=79.66,False,True,2026-06-28T21:10:10.730977
page_440,440,3,3,page_440_semantic_3.csv,SCORE_TIED_RECENCY,74.55,True,tied(gap=0.00)_recency(2026-05-07),page_440_semantic_1.csv=74.55; page_440_semantic_2.csv=74.30; page_440_semantic_3.csv=74.55,False,True,2026-06-28T21:10:19.005758
page_441,441,3,3,page_441_semantic_3.csv,SCORE_TIED_RECENCY,73.81,True,tied(gap=0.00)_recency(2026-05-07),page_441_semantic_1.csv=73.81; page_441_semantic_2.csv=72.90; page_441_semantic_3.csv=73.81,False,True,2026-06-28T21:10:26.608423
page_442,442,3,3,page_442_semantic_2.csv,SCORE_TIED_RECENCY,79.13,True,tied(gap=0.00)_recency(2026-05-07),page_442_semantic_1.csv=79.13; page_442_semantic_2.csv=79.13; page_442_semantic_3.csv=79.01,False,True,2026-06-28T21:10:34.243797
page_443,443,3,3,page_443_semantic_3.csv,SCORE_TIED_RECENCY,78.92,True,tied(gap=0.00)_recency(2026-05-07),page_443_semantic_1.csv=78.92; page_443_semantic_2.csv=78.92; page_443_semantic_3.csv=78.92,False,True,2026-06-28T21:10:41.656978
page_444,444,3,3,page_444_semantic_3.csv,SCORE_TIED_RECENCY,75.17,True,tied(gap=0.00)_recency(2026-05-07),page_444_semantic_1.csv=75.17; page_444_semantic_2.csv=75.17; page_444_semantic_3.csv=75.17,False,True,2026-06-28T21:10:49.438979
page_445,445,3,3,page_445_semantic_2.csv,SCORE_TIED_RECENCY,77.6,True,tied(gap=0.10)_recency(2026-05-07),page_445_semantic_1.csv=77.50; page_445_semantic_2.csv=77.60; page_445_semantic_3.csv=77.50,False,True,2026-06-28T21:10:57.022403
page_446,446,3,3,page_446_semantic_3.csv,SCORE_TIED_RECENCY,79.98,True,tied(gap=0.00)_recency(2026-05-07),page_446_semantic_1.csv=79.98; page_446_semantic_2.csv=79.98; page_446_semantic_3.csv=79.98,False,True,2026-06-28T21:11:04.689678
page_447,447,3,3,page_447_semantic_3.csv,SCORE_TIED_RECENCY,80.24,True,tied(gap=0.00)_recency(2026-05-07),page_447_semantic_1.csv=80.24; page_447_semantic_2.csv=80.24; page_447_semantic_3.csv=80.24,False,True,2026-06-28T21:11:12.698738
page_448,448,3,3,page_448_semantic_3.csv,SCORE_TIED_RECENCY,74.37,True,tied(gap=0.00)_recency(2026-05-07),page_448_semantic_1.csv=74.37; page_448_semantic_2.csv=74.19; page_448_semantic_3.csv=74.37,False,True,2026-06-28T21:11:20.877738
page_449,449,3,3,page_449_semantic_3.csv,SCORE_TIED_RECENCY,72.41,True,tied(gap=0.00)_recency(2026-05-07),page_449_semantic_1.csv=72.41; page_449_semantic_2.csv=71.31; page_449_semantic_3.csv=72.41,False,True,2026-06-28T21:11:28.262194
page_450,450,3,3,page_450_semantic_2.csv,SCORE_CLEAR,75.76,False,score_gap(75.76_vs_75.27),page_450_semantic_1.csv=75.27; page_450_semantic_2.csv=75.76; page_450_semantic_3.csv=75.27,False,True,2026-06-28T21:11:36.545643
page_451,451,3,3,page_451_semantic_2.csv,SCORE_CLEAR,75.11,False,score_gap(75.11_vs_74.81),page_451_semantic_1.csv=74.81; page_451_semantic_2.csv=75.11; page_451_semantic_3.csv=74.81,False,True,2026-06-28T21:11:44.191836
page_452,452,3,3,page_452_semantic_3.csv,SCORE_CLEAR,76.75,False,score_gap(76.75_vs_75.66),page_452_semantic_1.csv=75.66; page_452_semantic_2.csv=75.66; page_452_semantic_3.csv=76.75,False,True,2026-06-28T21:11:52.096226
page_453,453,3,3,page_453_semantic_3.csv,SCORE_CLEAR,79.78,False,score_gap(79.78_vs_78.33),page_453_semantic_1.csv=78.33; page_453_semantic_2.csv=78.33; page_453_semantic_3.csv=79.78,False,True,2026-06-28T21:11:59.546456
page_454,454,3,3,page_454_semantic_2.csv,SCORE_CLEAR,74.05,False,score_gap(74.05_vs_72.59),page_454_semantic_1.csv=72.59; page_454_semantic_2.csv=74.05; page_454_semantic_3.csv=72.59,False,True,2026-06-28T21:12:07.229133
page_455,455,3,3,page_455_semantic_2.csv,SCORE_CLEAR,75.68,False,score_gap(75.68_vs_74.30),page_455_semantic_1.csv=74.30; page_455_semantic_2.csv=75.68; page_455_semantic_3.csv=74.30,False,True,2026-06-28T21:12:14.639252
page_456,456,3,3,page_456_semantic_3.csv,SCORE_CLEAR,77.99,False,score_gap(77.99_vs_76.41),page_456_semantic_1.csv=76.41; page_456_semantic_2.csv=76.41; page_456_semantic_3.csv=77.99,False,True,2026-06-28T21:12:22.024013
page_457,457,3,3,page_457_semantic_3.csv,SCORE_CLEAR,78.29,False,score_gap(78.29_vs_76.65),page_457_semantic_1.csv=76.65; page_457_semantic_2.csv=76.65; page_457_semantic_3.csv=78.29,False,True,2026-06-28T21:12:29.766915
page_458,458,2,2,page_458_semantic_1.csv,SCORE_CLEAR,71.39,False,score_gap(71.39_vs_53.96),page_458_semantic_1.csv=71.39; page_458_semantic_2.csv=53.96,False,True,2026-06-29T14:52:51.677904
page_459,459,3,3,page_459_semantic_3.csv,SCORE_TIED_RECENCY,73.77,True,tied(gap=0.00)_recency(2026-05-07),page_459_semantic_1.csv=73.77; page_459_semantic_2.csv=73.77; page_459_semantic_3.csv=73.77,False,True,2026-06-28T21:12:43.953285
page_460,460,3,3,page_460_semantic_2.csv,SCORE_TIED_RECENCY,76.59,True,tied(gap=0.00)_recency(2026-05-07),page_460_semantic_1.csv=76.59; page_460_semantic_2.csv=76.59; page_460_semantic_3.csv=76.47,False,True,2026-06-28T21:12:51.538084
page_461,461,3,3,page_461_semantic_3.csv,SCORE_CLEAR,78.03,False,score_gap(78.03_vs_77.36),page_461_semantic_1.csv=77.36; page_461_semantic_2.csv=77.36; page_461_semantic_3.csv=78.03,False,True,2026-06-28T21:12:59.598432
page_462,462,3,3,page_462_semantic_2.csv,SCORE_CLEAR,73.42,False,score_gap(73.42_vs_72.24),page_462_semantic_1.csv=72.24; page_462_semantic_2.csv=73.42; page_462_semantic_3.csv=72.24,False,True,2026-06-28T21:13:07.149085
page_463,463,3,3,page_463_semantic_2.csv,SCORE_CLEAR,74.27,False,score_gap(74.27_vs_73.12),page_463_semantic_1.csv=73.12; page_463_semantic_2.csv=74.27; page_463_semantic_3.csv=73.12,False,True,2026-06-28T21:13:15.262905
page_464,464,3,3,page_464_semantic_3.csv,SCORE_CLEAR,78.24,False,score_gap(78.24_vs_76.97),page_464_semantic_1.csv=76.97; page_464_semantic_2.csv=76.97; page_464_semantic_3.csv=78.24,False,True,2026-06-28T21:13:23.271331
page_465,465,3,3,page_465_semantic_3.csv,SCORE_CLEAR,77.56,False,score_gap(77.56_vs_77.16),page_465_semantic_1.csv=77.16; page_465_semantic_2.csv=77.16; page_465_semantic_3.csv=77.56,False,True,2026-06-28T21:13:30.997361
page_466,466,3,3,page_466_semantic_2.csv,SCORE_CLEAR,72.98,False,score_gap(72.98_vs_72.69),page_466_semantic_1.csv=72.69; page_466_semantic_2.csv=72.98; page_466_semantic_3.csv=72.69,False,True,2026-06-28T21:13:39.839001
page_467,467,1,1,page_467_semantic_1.csv,SINGLE,76.12,False,only_one_run,page_467_semantic_1.csv=76.12,True,True,2026-06-28T21:13:46.307365
page_468,468,3,3,page_468_semantic_3.csv,SCORE_CLEAR,78.06,False,score_gap(78.06_vs_76.84),page_468_semantic_1.csv=76.84; page_468_semantic_2.csv=76.84; page_468_semantic_3.csv=78.06,False,True,2026-06-28T21:13:55.316740
page_469,469,3,3,page_469_semantic_3.csv,SCORE_CLEAR,78.78,False,score_gap(78.78_vs_76.74),page_469_semantic_1.csv=76.74; page_469_semantic_2.csv=76.74; page_469_semantic_3.csv=78.78,False,True,2026-06-28T21:14:02.982512
page_470,470,3,3,page_470_semantic_3.csv,SCORE_CLEAR,78.51,False,score_gap(78.51_vs_77.08),page_470_semantic_1.csv=77.08; page_470_semantic_2.csv=77.08; page_470_semantic_3.csv=78.51,False,True,2026-06-28T21:14:11.277456
page_471,471,3,3,page_471_semantic_3.csv,SCORE_CLEAR,79.83,False,score_gap(79.83_vs_78.26),page_471_semantic_1.csv=78.26; page_471_semantic_2.csv=78.26; page_471_semantic_3.csv=79.83,False,True,2026-06-28T21:14:20.493735
page_472,472,3,3,page_472_semantic_2.csv,SCORE_CLEAR,76.88,False,score_gap(76.88_vs_76.02),page_472_semantic_1.csv=76.02; page_472_semantic_2.csv=76.88; page_472_semantic_3.csv=76.02,False,True,2026-06-28T21:14:28.070928
page_473,473,3,3,page_473_semantic_2.csv,SCORE_CLEAR,76.41,False,score_gap(76.41_vs_75.13),page_473_semantic_1.csv=75.13; page_473_semantic_2.csv=76.41; page_473_semantic_3.csv=75.13,False,True,2026-06-28T21:14:35.768363
page_474,474,3,3,page_474_semantic_3.csv,SCORE_CLEAR,79.16,False,score_gap(79.16_vs_77.95),page_474_semantic_1.csv=77.95; page_474_semantic_2.csv=77.95; page_474_semantic_3.csv=79.16,False,True,2026-06-28T21:14:43.383665
page_475,475,3,3,page_475_semantic_3.csv,SCORE_CLEAR,77.92,False,score_gap(77.92_vs_76.56),page_475_semantic_1.csv=76.56; page_475_semantic_2.csv=76.56; page_475_semantic_3.csv=77.92,False,True,2026-06-28T21:14:51.058347
page_476,476,3,3,page_476_semantic_2.csv,SCORE_CLEAR,76.45,False,score_gap(76.45_vs_75.79),page_476_semantic_1.csv=75.79; page_476_semantic_2.csv=76.45; page_476_semantic_3.csv=75.79,False,True,2026-06-28T21:14:58.587533
page_477,477,3,3,page_477_semantic_2.csv,SCORE_CLEAR,75.38,False,score_gap(75.38_vs_74.13),page_477_semantic_1.csv=74.13; page_477_semantic_2.csv=75.38; page_477_semantic_3.csv=74.13,False,True,2026-06-28T21:15:07.078342
page_478,478,3,3,page_478_semantic_3.csv,SCORE_CLEAR,78.95,False,score_gap(78.95_vs_77.60),page_478_semantic_1.csv=77.60; page_478_semantic_2.csv=77.60; page_478_semantic_3.csv=78.95,False,True,2026-06-28T21:15:15.698389
page_479,479,3,3,page_479_semantic_3.csv,SCORE_CLEAR,78.72,False,score_gap(78.72_vs_77.63),page_479_semantic_1.csv=77.63; page_479_semantic_2.csv=77.63; page_479_semantic_3.csv=78.72,False,True,2026-06-28T21:15:24.120389
page_480,480,3,3,page_480_semantic_3.csv,SCORE_CLEAR,78.53,False,score_gap(78.53_vs_78.36),page_480_semantic_1.csv=78.36; page_480_semantic_2.csv=78.36; page_480_semantic_3.csv=78.53,False,True,2026-06-28T21:15:32.071917
page_481,481,3,3,page_481_semantic_3.csv,SCORE_CLEAR,79.36,False,score_gap(79.36_vs_78.46),page_481_semantic_1.csv=78.46; page_481_semantic_2.csv=78.46; page_481_semantic_3.csv=79.36,False,True,2026-06-28T21:15:39.754302
page_482,482,3,3,page_482_semantic_2.csv,SCORE_CLEAR,76.54,False,score_gap(76.54_vs_75.25),page_482_semantic_1.csv=75.25; page_482_semantic_2.csv=76.54; page_482_semantic_3.csv=75.25,False,True,2026-06-28T21:15:47.337190
page_483,483,3,3,page_483_semantic_2.csv,SCORE_CLEAR,73.67,False,score_gap(73.67_vs_72.30),page_483_semantic_1.csv=72.30; page_483_semantic_2.csv=73.67; page_483_semantic_3.csv=72.30,False,True,2026-06-28T21:15:55.399442
page_484,484,3,3,page_484_semantic_3.csv,SCORE_CLEAR,79.17,False,score_gap(79.17_vs_78.19),page_484_semantic_1.csv=78.19; page_484_semantic_2.csv=78.19; page_484_semantic_3.csv=79.17,False,True,2026-06-28T21:16:03.185368
page_485,485,3,3,page_485_semantic_3.csv,SCORE_CLEAR,78.85,False,score_gap(78.85_vs_77.62),page_485_semantic_1.csv=77.62; page_485_semantic_2.csv=77.62; page_485_semantic_3.csv=78.85,False,True,2026-06-28T21:16:11.102457
page_486,486,3,3,page_486_semantic_2.csv,SCORE_CLEAR,75.52,False,score_gap(75.52_vs_74.16),page_486_semantic_1.csv=74.16; page_486_semantic_2.csv=75.52; page_486_semantic_3.csv=74.16,False,True,2026-06-28T21:16:19.133705
page_487,487,3,3,page_487_semantic_3.csv,SCORE_TIED_RECENCY,73.82,True,tied(gap=0.00)_recency(2026-05-07),page_487_semantic_1.csv=73.82; page_487_semantic_2.csv=73.71; page_487_semantic_3.csv=73.82,False,True,2026-06-28T21:16:27.362077
page_488,488,3,3,page_488_semantic_2.csv,SCORE_TIED_RECENCY,65.95,True,tied(gap=0.00)_recency(2026-05-07),page_488_semantic_1.csv=65.95; page_488_semantic_2.csv=65.95; page_488_semantic_3.csv=64.45,False,True,2026-06-28T21:16:35.358745
page_489,489,3,1,page_489_semantic_3.csv,SCORE_CLEAR,72.51,False,only_valid_run(score=72.51),page_489_semantic_1.csv=65.00; page_489_semantic_2.csv=65.00; page_489_semantic_3.csv=72.51,False,True,2026-06-28T21:16:42.219499
page_491,491,3,3,page_491_semantic_2.csv,SCORE_TIED_RECENCY,70.0,True,tied(gap=0.00)_recency(2026-05-07),page_491_semantic_1.csv=70.00; page_491_semantic_2.csv=70.00; page_491_semantic_3.csv=69.77,False,True,2026-06-28T21:16:50.291252
page_492,492,3,3,page_492_semantic_3.csv,SCORE_TIED_RECENCY,71.38,True,tied(gap=0.00)_recency(2026-05-07),page_492_semantic_1.csv=71.38; page_492_semantic_2.csv=71.38; page_492_semantic_3.csv=71.38,False,True,2026-06-28T21:16:59.166539
page_493,493,3,3,page_493_semantic_2.csv,SCORE_CLEAR,70.29,False,score_gap(70.29_vs_62.53),page_493_semantic_1.csv=62.53; page_493_semantic_2.csv=70.29; page_493_semantic_3.csv=62.53,False,True,2026-06-28T21:17:08.639787
page_494,494,2,2,page_494_semantic_1.csv,SCORE_CLEAR,74.66,False,score_gap(74.66_vs_74.37),page_494_semantic_1.csv=74.66; page_494_semantic_5.csv=74.37,False,True,2026-06-29T14:52:59.578971
page_495,495,2,2,page_495_semantic_1.csv,SCORE_TIED_RECENCY,76.39,True,tied(gap=0.04)_recency(2026-05-13),page_495_semantic_1.csv=76.39; page_495_semantic_5.csv=76.35,False,True,2026-06-29T14:53:06.945429
page_496,496,2,2,page_496_semantic_5.csv,SCORE_TIED_RECENCY,80.53,True,tied(gap=0.03)_recency(2026-06-29),page_496_semantic_1.csv=80.50; page_496_semantic_5.csv=80.53,False,True,2026-06-29T14:53:15.311452
page_497,497,2,2,page_497_semantic_5.csv,SCORE_TIED_RECENCY,75.93,True,tied(gap=0.02)_recency(2026-06-29),page_497_semantic_1.csv=75.91; page_497_semantic_5.csv=75.93,False,True,2026-06-29T14:53:23.055215
page_498,498,2,2,page_498_semantic_5.csv,SCORE_CLEAR,71.76,False,score_gap(71.76_vs_69.82),page_498_semantic_1.csv=69.82; page_498_semantic_5.csv=71.76,False,True,2026-06-29T14:53:32.334021
page_499,499,2,2,page_499_semantic_1.csv,SCORE_CLEAR,76.1,False,score_gap(76.10_vs_74.13),page_499_semantic_1.csv=76.10; page_499_semantic_5.csv=74.13,False,True,2026-06-29T14:53:40.092135
page_500,500,2,2,page_500_semantic_5.csv,SCORE_CLEAR,77.15,False,score_gap(77.15_vs_72.17),page_500_semantic_1.csv=72.17; page_500_semantic_5.csv=77.15,False,True,2026-06-29T14:53:48.386041
page_501,501,2,2,page_501_semantic_5.csv,SCORE_CLEAR,73.05,False,score_gap(73.05_vs_71.59),page_501_semantic_1.csv=71.59; page_501_semantic_5.csv=73.05,False,True,2026-06-29T14:53:55.822364
page_502,502,2,1,page_502_semantic_5.csv,SCORE_CLEAR,79.33,False,only_valid_run(score=79.33),page_502_semantic_1.csv=41.35; page_502_semantic_5.csv=79.33,False,True,2026-06-29T14:54:03.538035
page_503,503,2,1,page_503_semantic_5.csv,SCORE_CLEAR,77.74,False,only_valid_run(score=77.74),page_503_semantic_1.csv=40.15; page_503_semantic_5.csv=77.74,False,True,2026-06-29T14:54:10.619417
page_504,504,2,2,page_504_semantic_1.csv,SCORE_TIED_RECENCY,77.04,True,tied(gap=0.02)_recency(2026-05-13),page_504_semantic_1.csv=77.04; page_504_semantic_5.csv=77.02,False,True,2026-06-29T14:54:18.407117
page_505,505,2,2,page_505_semantic_5.csv,SCORE_CLEAR,75.51,False,score_gap(75.51_vs_75.40),page_505_semantic_1.csv=75.40; page_505_semantic_5.csv=75.51,False,True,2026-06-29T14:54:26.373358
page_506,506,2,2,page_506_semantic_1.csv,SCORE_CLEAR,77.86,False,score_gap(77.86_vs_77.49),page_506_semantic_1.csv=77.86; page_506_semantic_5.csv=77.49,False,True,2026-06-29T14:54:34.591820
page_507,507,2,2,page_507_semantic_1.csv,SCORE_TIED_RECENCY,76.0,True,tied(gap=0.05)_recency(2026-05-13),page_507_semantic_1.csv=76.00; page_507_semantic_5.csv=75.95,False,True,2026-06-29T14:54:42.848560
page_508,508,2,2,page_508_semantic_5.csv,SCORE_TIED_RECENCY,78.96,True,tied(gap=0.02)_recency(2026-06-29),page_508_semantic_1.csv=78.94; page_508_semantic_5.csv=78.96,False,True,2026-06-29T14:54:51.619890
page_509,509,2,2,page_509_semantic_5.csv,SCORE_CLEAR,77.87,False,score_gap(77.87_vs_77.73),page_509_semantic_1.csv=77.73; page_509_semantic_5.csv=77.87,False,True,2026-06-29T14:54:59.898505
page_510,510,1,1,page_510_semantic_2.csv,SINGLE,76.31,False,only_one_run,page_510_semantic_2.csv=76.31,True,True,2026-06-29T14:55:06.715536
page_511,511,1,1,page_511_semantic_1.csv,SINGLE,80.18,False,only_one_run,page_511_semantic_1.csv=80.18,True,True,2026-06-29T14:55:14.213301
page_512,512,2,2,page_512_semantic_1.csv,SCORE_CLEAR,76.01,False,score_gap(76.01_vs_72.40),page_512_semantic_1.csv=76.01; page_512_semantic_5.csv=72.40,False,True,2026-06-29T14:55:22.613184
page_513,513,2,2,page_513_semantic_5.csv,SCORE_CLEAR,76.34,False,score_gap(76.34_vs_73.81),page_513_semantic_1.csv=73.81; page_513_semantic_5.csv=76.34,False,True,2026-06-29T14:55:30.345361
page_514,514,2,2,page_514_semantic_1.csv,SCORE_CLEAR,76.85,False,score_gap(76.85_vs_75.70),page_514_semantic_1.csv=76.85; page_514_semantic_5.csv=75.70,False,True,2026-06-29T14:55:38.498532
page_515,515,2,2,page_515_semantic_1.csv,SCORE_CLEAR,69.27,False,score_gap(69.27_vs_68.55),page_515_semantic_1.csv=69.27; page_515_semantic_5.csv=68.55,False,True,2026-06-29T14:55:46.548923
page_516,516,2,2,page_516_semantic_1.csv,SCORE_CLEAR,77.18,False,score_gap(77.18_vs_75.40),page_516_semantic_1.csv=77.18; page_516_semantic_5.csv=75.40,False,True,2026-06-29T14:55:54.294364
page_517,517,2,2,page_517_semantic_1.csv,SCORE_CLEAR,77.52,False,score_gap(77.52_vs_77.32),page_517_semantic_1.csv=77.52; page_517_semantic_5.csv=77.32,False,True,2026-06-29T14:56:02.815001
page_518,518,2,2,page_518_semantic_1.csv,SCORE_CLEAR,77.47,False,score_gap(77.47_vs_77.31),page_518_semantic_1.csv=77.47; page_518_semantic_5.csv=77.31,False,True,2026-06-29T14:56:10.303979
page_519,519,2,2,page_519_semantic_1.csv,SCORE_CLEAR,75.39,False,score_gap(75.39_vs_74.99),page_519_semantic_1.csv=75.39; page_519_semantic_5.csv=74.99,False,True,2026-06-29T14:56:17.893916
page_520,520,2,2,page_520_semantic_5.csv,SCORE_TIED_RECENCY,59.89,True,tied(gap=0.04)_recency(2026-06-29),page_520_semantic_1.csv=59.85; page_520_semantic_5.csv=59.89,False,True,2026-06-29T14:56:26.091900
page_521,521,2,2,page_521_semantic_1.csv,SCORE_CLEAR,75.12,False,score_gap(75.12_vs_74.25),page_521_semantic_1.csv=75.12; page_521_semantic_5.csv=74.25,False,True,2026-06-29T14:56:33.411918
page_522,522,2,2,page_522_semantic_5.csv,SCORE_CLEAR,75.6,False,score_gap(75.60_vs_75.31),page_522_semantic_1.csv=75.31; page_522_semantic_5.csv=75.60,False,True,2026-06-29T14:56:41.026798
page_523,523,2,2,page_523_semantic_1.csv,SCORE_CLEAR,77.49,False,score_gap(77.49_vs_75.20),page_523_semantic_1.csv=77.49; page_523_semantic_5.csv=75.20,False,True,2026-06-29T14:56:49.938732
page_524,524,2,2,page_524_semantic_1.csv,SCORE_CLEAR,75.87,False,score_gap(75.87_vs_74.06),page_524_semantic_1.csv=75.87; page_524_semantic_5.csv=74.06,False,True,2026-06-29T14:56:57.611108
page_525,525,2,2,page_525_semantic_5.csv,SCORE_CLEAR,73.51,False,score_gap(73.51_vs_72.43),page_525_semantic_1.csv=72.43; page_525_semantic_5.csv=73.51,False,True,2026-06-29T14:57:05.815886
page_526,526,2,2,page_526_semantic_1.csv,SCORE_CLEAR,75.4,False,score_gap(75.40_vs_73.96),page_526_semantic_1.csv=75.40; page_526_semantic_5.csv=73.96,False,True,2026-06-29T14:57:13.772083
page_527,527,2,1,page_527_semantic_5.csv,SCORE_CLEAR,76.98,False,only_valid_run(score=76.98),page_527_semantic_1.csv=36.67; page_527_semantic_5.csv=76.98,False,True,2026-06-29T14:57:21.077340
page_528,528,2,2,page_528_semantic_1.csv,SCORE_CLEAR,74.72,False,score_gap(74.72_vs_74.41),page_528_semantic_1.csv=74.72; page_528_semantic_5.csv=74.41,False,True,2026-06-29T14:57:29.337438
page_529,529,2,1,page_529_semantic_5.csv,SCORE_CLEAR,78.26,False,only_valid_run(score=78.26),page_529_semantic_1.csv=41.03; page_529_semantic_5.csv=78.26,False,True,2026-06-29T14:57:36.148023
page_530,530,2,2,page_530_semantic_1.csv,SCORE_CLEAR,76.47,False,score_gap(76.47_vs_74.86),page_530_semantic_1.csv=76.47; page_530_semantic_5.csv=74.86,False,True,2026-06-29T14:57:44.589081
page_531,531,2,2,page_531_semantic_5.csv,SCORE_CLEAR,73.4,False,score_gap(73.40_vs_65.30),page_531_semantic_1.csv=65.30; page_531_semantic_5.csv=73.40,False,True,2026-06-29T14:57:52.301989
page_532,532,2,2,page_532_semantic_5.csv,SCORE_CLEAR,74.36,False,score_gap(74.36_vs_73.03),page_532_semantic_1.csv=73.03; page_532_semantic_5.csv=74.36,False,True,2026-06-29T14:58:00.062118
page_533,533,2,2,page_533_semantic_5.csv,SCORE_CLEAR,76.33,False,score_gap(76.33_vs_35.81),page_533_semantic_1.csv=35.81; page_533_semantic_5.csv=76.33,False,True,2026-06-29T14:58:11.023443
page_534,534,2,2,page_534_semantic_5.csv,SCORE_CLEAR,55.17,False,score_gap(55.17_vs_41.07),page_534_semantic_1.csv=41.07; page_534_semantic_5.csv=55.17,False,True,2026-06-29T14:58:19.066920
page_535,535,2,2,page_535_semantic_1.csv,SCORE_TIED_RECENCY,76.93,True,tied(gap=0.06)_recency(2026-05-13),page_535_semantic_1.csv=76.93; page_535_semantic_5.csv=76.87,False,True,2026-06-29T14:58:27.739878
