Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,geocoding_tier,match_confidence,nominatim_query,llm_cleaned_address,nominatim_flagged,matched_lat,matched_lon,is_provincia,provincia_town
Libreria Cartoleria Moderna: F.lli Franceschi,"Mestre, Piazza Umberto I",Mestre,Piazza Umberto I,,,DITTA J. NIELLO,,,411,page_411_semantic.csv,indice_generale,,,,,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Libreria Emiliana,"Mestre, Piazza Umberto I",S. Luca,Piazza Umberto I,,,S. Luca,,,411,page_411_semantic.csv,indice_generale,,,,San Luca,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Lido Grande Albergo,"Lido, Piazzale S. M. Elisabetta",albergo,,,,albergo,,,411,page_411_semantic.csv,indice_generale,,,,,False,Town name only — centroid for lido,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4165,12.3706,,
Litacrom S.A.L.,Marghera Via Canale Ovest 14-A,per l'indi delle terre decoloranti e affini,industria chimica,,industria,industria chimica,,,411,page_411_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Canale Ovest 14-A, Marghera, Italy' — centroid for marghera",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Canale Ovest 14-A, Marghera, Italy","Via Canale Ovest 14-A, Marghera",False,45.4758,12.2248,,
Longato dr. Giuseppe,Piazza Umberto I,Mestre,medicina generale,,industria,Via Malamocco 97,,,412,page_412_semantic.csv,indice_generale,,,,,False,Town name only — centroid for mestre,,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Lornero Felice,Piazza Matter 10,Mestre,colori e vernici (dett.),,industria,Via Malamocco 97,,,412,page_412_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazza Matter 10, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza Matter 10, Mestre, Italy","Piazza Matter 10, Mestre",False,45.4943,12.2418,,
Losi Zita,Lido Piazzale Ibuonic 18,cantine,oreficeria artistica,,industria,Via Malamocco 97,,,412,page_412_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazzale Ibuonic 18, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazzale Ibuonic 18, Lido, Italy","Piazzale Ibuonic 18, Lido",False,45.4165,12.3706,,
Lostureci avv. car. uff. Genuaro,Lido Piazzale Ibuonic 18,cantine,Ispettore Capo Sez,, e del Traffico,"Comm | Ferrovie dello Stato, Direzione S. Lucia",,,412,page_412_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazzale Ibuonic 18, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazzale Ibuonic 18, Lido, Italy","Piazzale Ibuonic 18, Lido",False,45.4165,12.3706,,
Lotti prof. Carlo,Lido Piazzale Ibuonic 18,Accademia di Belle Arti,,,industria,Insegnante,,,412,page_412_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazzale Ibuonic 18, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazzale Ibuonic 18, Lido, Italy","Piazzale Ibuonic 18, Lido",False,45.4165,12.3706,,
Lozerovi Felice,Piazza Matter 10,Mestre,rappresentante prodotti chimici,,industria,Via Malamocco 97,,,412,page_412_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazza Matter 10, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazza Matter 10, Mestre, Italy","Piazza Matter 10, Mestre",False,45.4943,12.2418,,
Lunetta Giovanni Alfredo di Bellino,"Murano, fdm, Ve, tral numero 54",cantine,elettricità idraulica e gas,,industria,Via Malamocco 97,,,413,page_413_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Murano, tral numero 54, Ve, Italy' — centroid for murano",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Murano, tral numero 54, Ve, Italy","Murano, tral numero 54, Ve",False,45.4585,12.353,,
Maddalena Leone,Murano S. Lorenzon numero 15,cantine,,,industria,osteria,,,413,page_413_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Murano S. Lorenzon 15, Italy' — centroid for murano",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Murano S. Lorenzon 15, Italy",Murano S. Lorenzon 15,False,45.4585,12.353,,
Maggio Beniamino,"Marghera, Via F.lli Bandiera",cantine,,,industria,sarto da uomo,,,413,page_413_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via F.lli Bandiera, Marghera, Italy' — centroid for marghera",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via F.lli Bandiera, Marghera, Italy","Via F.lli Bandiera, Marghera",False,45.4758,12.2248,,
Magno dr Giuseppe,Via Lizzardri 8,Marghera,chimico,,industria,"Fondata nel 1877, Tel: 23-432",,,414,page_414_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Lizzardri 8, Marghera, Italy' — centroid for marghera",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Lizzardri 8, Marghera, Italy","Via Lizzardri 8, Marghera",False,45.4758,12.2248,,
Malagnini Mario,"Mestre, Via Alaardi 18",cantine,apparecchi e materiale radio,,industria,"Fondata nel 1877, Tel: 23-432",,,414,page_414_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Alaardi 18, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Alaardi 18, Mestre, Italy","Via Alaardi 18, Mestre",False,45.4943,12.2418,,
Maluneri dr. Pietro,"Cannaregio, numero 6378",Mestre,Affitti Appartamenti,,industria,medico generale,,,414,page_414_semantic.csv,indice_generale,6378.0,,CANNAREGIO,,False,"Nominatim failed for 'mestre, Italy' — centroid for mestre",,number_not_in_reference,outside_venice,7b,centroid_nominatim_failed,"mestre, Italy",,False,45.4943,12.2418,,
"Mandruzzato Bon De Toni, (ditta)","Murano, (dm. Navigator 5-B",cantine,vetrerie in genere e lampadari,,industria,"Fondata nel 1877, Tel: 23-432",,,414,page_414_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Murano, Italy' — centroid for murano",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Murano, Italy",Murano,False,45.4585,12.353,,
Manprin Luigi,Via J. Michel numero 6,Lido,falegname,,industria,"Fondata nel 1877, Tel: 23-432",,,415,page_415_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via J. Michel 6, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via J. Michel 6, Lido, Italy","Via J. Michel 6, Lido",False,45.4165,12.3706,,
Marangoni Pietro,"Mestre, Via G. Pepe",cantine,impresa edile,,industria,"Fondata nel 1877, Tel: 23-432",,,415,page_415_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via G. Pepe, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Pepe, Mestre, Italy","Via G. Pepe, Mestre",False,45.4943,12.2418,,
Marangon Vittorio,"Mestre, Via G. Pepe",Burano San Mauro,barbiere,,industria,"Fondata nel 1877, Tel: 23-432",,,415,page_415_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via G. Pepe, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Pepe, Mestre, Italy","Via G. Pepe, Mestre",False,45.4943,12.2418,,
Marcon Pietro (eredi),"Murano, fondamente Manin 484",cantine,panificio,,industria,"Fondata nel 1877, Tel: 23-432",,,415,page_415_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Fondamente Manin 484, Murano, Italy' — centroid for murano",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Fondamente Manin 484, Murano, Italy","Fondamente Manin 484, Murano",False,45.4585,12.353,,
Marcello cont. Andrea,"Murano, fondamente Manin 484",cantine,Presidente del Casino di Commercio,,industria,Piazza S. Marco,,,415,page_415_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Fondamente Manin 484, Murano, Italy' — centroid for murano",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Fondamente Manin 484, Murano, Italy","Fondamente Manin 484, Murano",False,45.4585,12.353,,
Marcello Cav. dr. Alessandro,"Murano, fondamente Manin 484",cantine,Affitti Appartamenti,,industria,Consigliere Banco San Marco,,,415,page_415_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Fondamente Manin 484, Murano, Italy' — centroid for murano",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Fondamente Manin 484, Murano, Italy","Fondamente Manin 484, Murano",False,45.4585,12.353,,
Marcello Alessandro,"Murano, fondamente Manin 484",cantine,Affitti Appartamenti,,industria,Consigliere Municipale,,,415,page_415_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Fondamente Manin 484, Murano, Italy' — centroid for murano",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Fondamente Manin 484, Murano, Italy","Fondamente Manin 484, Murano",False,45.4585,12.353,,
Marchiori Giovanni,Via Seraglio I,Mestre,,, panificio,pastificio,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Seraglio I, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Seraglio I, Mestre, Italy","Via Seraglio I, Mestre",False,45.4943,12.2418,,
Marcuzzi Amedeo,"Lido, S. M. Elisabetta 21",Venezia,,,,chiavegliere,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'S. M. Elisabetta 21, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"S. M. Elisabetta 21, Lido di Venezia, Italy","S. M. Elisabetta 21, Lido di Venezia",False,45.4165,12.3706,,
Marella Felice,Via G. Pepe numero 8,Marghera,,,,cartoleria,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via G. Pepe 8, Marghera, Italy' — centroid for marghera",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Pepe 8, Marghera, Italy","Via G. Pepe 8, Marghera",False,45.4758,12.2248,,
Marela Felice,Via G. Pepe,Marghera,,,,tabaccheria,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via G. Pepe, Marghera, Italy' — centroid for marghera",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Pepe, Marghera, Italy","Via G. Pepe, Marghera",False,45.4758,12.2248,,
Mari Elisabetta,"Lido, Via Prasto 6",Venezia,,,,pensione,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Prasto 6, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Prasto 6, Lido di Venezia, Italy","Via Prasto 6, Lido di Venezia",False,45.4165,12.3706,,
Marin Aldo,"Carpenedo, Via G. Zanella numero 2",Venezia,,,,Geometra,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via G. Zanella 2, Carpenedo, Venezia, Italy' — centroid for carpenedo",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via G. Zanella 2, Carpenedo, Venezia, Italy","Via G. Zanella 2, Carpenedo, Venezia",False,45.5047,12.2508,,
Marin Carlo,Via Adanelle numero 431,Mestre,,,,sarto da uomo,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Adanelle 431, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Adanelle 431, Mestre, Italy","Via Adanelle 431, Mestre",False,45.4943,12.2418,,
Marin Pierina,"Mestre, Via Saluzzo 38",Venezia,,,,vini (grossista),,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Saluzzo 38, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Saluzzo 38, Mestre, Italy","Via Saluzzo 38, Mestre",False,45.4943,12.2418,,
Marinetti Vittorio,"Marghera, Via delle Meccine",Venezia,,,,stracci,,,416,page_416_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via delle Meccine, Marghera, Italy' — centroid for marghera",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via delle Meccine, Marghera, Italy","Via delle Meccine, Marghera",False,45.4758,12.2248,,
Marino Corbula Carlo,"Lido, Via la Baggina 2",Lido,,,,intonaci a pitture a secco,,,417,page_417_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via la Baggina 2, Lido, Italy' — centroid for lido",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via la Baggina 2, Lido, Italy","Via la Baggina 2, Lido",False,45.4165,12.3706,,
Martinelli Guido,"Mestre, Via Canducci 111",Mestre,,,,utensili,,,417,page_417_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Canducci 111, Mestre, Italy' — centroid for mestre",,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Canducci 111, Mestre, Italy","Via Canducci 111, Mestre",False,45.4943,12.2418,,
Marzollo Vinicio,"Lido, Piazzale Excelsior 32",Venezia,oggetti artistici,,,ORGANIZATION,,,418,page_418_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazzale Excelsior 32, Lido, Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazzale Excelsior 32, Lido, Venezia, Italy","Piazzale Excelsior 32, Lido, Venezia",False,45.4165,12.3706,,
Masin Antonio,"Lido, via Avogabria",Venezia,agenzia spedizioni e trasporti,,,ORGANIZATION,,,418,page_418_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Avogabria, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Avogabria, Lido di Venezia, Italy","Via Avogabria, Lido di Venezia",False,45.4165,12.3706,,
Maso Vittoria,"Murano, Vetrat 58",Venezia,osteria,,,ORGANIZATION,,,418,page_418_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Vetrat 58, Murano, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Vetrat 58, Murano, Italy","Vetrat 58, Murano",False,45.4585,12.353,,
Massari Emilio,"Lido, Via Lermo, III",Venezia,Geometra,,,ORGANIZATION,,,418,page_418_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Lermo III, Lido di Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Lermo III, Lido di Venezia, Italy","Via Lermo III, Lido di Venezia",False,45.4165,12.3706,,
Massaria don Silvio,"Lido, Via Lermo, III",Venezia,vicario,,,S. Simeone e Giuda (S. Simone Piccolo),,,418,page_418_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Lermo III, Lido, Venezia, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Lermo III, Lido, Venezia, Italy","Via Lermo III, Lido, Venezia",False,45.4165,12.3706,,
Mater Federico,Cannaregio 6131,Mestre,carburanti," brificanti, ", grassi industriali, olii,,,418,page_418_semantic.csv,indice_generale,6131.0,,CANNAREGIO,,False,"Nominatim failed for 'Cannaregio 6131, Mestre, Italy' — centroid for mestre",False,number_not_in_reference,outside_venice,7b,centroid_nominatim_failed,"Cannaregio 6131, Mestre, Italy","Cannaregio 6131, Mestre",False,45.4943,12.2418,,
Mazzaro Carlo,"Via Stazione, n. 10",Mestre,,,tessuti,ORGANIZATION,,,419,page_419_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Stazione 10, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Stazione 10, Mestre, Italy","Via Stazione 10, Mestre",False,45.4943,12.2418,,
Mazzega Angelo,Murano fam. Cavour 20,Venezia,,,,trattoria,,,419,page_419_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Fondamenta Cavour 20, Murano, Italy' — centroid for murano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Fondamenta Cavour 20, Murano, Italy","Fondamenta Cavour 20, Murano",False,45.4585,12.353,,
Mazzotta Emilia Attil.a,"Lido, Via S. M. Elisabetta 57",Venezia,,,,specialità veneziane,,,419,page_419_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via S. M. Elisabetta 57, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via S. M. Elisabetta 57, Lido, Italy","Via S. M. Elisabetta 57, Lido",False,45.4165,12.3706,,
Mazzocato Bruno,via O. ber dani 53,Mestre,,,mediatore,ORGANIZATION,,,419,page_419_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via O. Ber Dani 53, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via O. Ber Dani 53, Mestre, Italy","Via O. Ber Dani 53, Mestre",False,45.4943,12.2418,,
Mazzucato Clotilde.,"Mestre, Piazan Umberto I 76",Venezia,,,,calzature,,,419,page_419_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Piazan Umberto I 76, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Piazan Umberto I 76, Mestre, Italy","Piazan Umberto I 76, Mestre",False,45.4943,12.2418,,
Meluccio Cap. Oscar,"Calle Foscari, 3255, 1210",Mestre,Compagnia della Legione Territ. Guardia di Finanza,,,ORGANIZATION,,,420,page_420_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Calle Foscari 3255, Mestre, Italy' — centroid for mestre",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Calle Foscari 3255, Mestre, Italy","Calle Foscari 3255, Mestre",False,45.4943,12.2418,,
Memo Angelo,Via Terranov a 118,Burano,Pesce,,,ingrosso,,,420,page_420_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Terranova 118, Burano, Italy' — centroid for burano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Terranova 118, Burano, Italy","Via Terranova 118, Burano",False,45.4854,12.4175,,
Meno Giuseppe Giovanni,S. Mauro 119-A,Burano,Cantier e navale,,,ORGANIZATION,,,420,page_420_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'S. Mauro 119-A, Burano, Italy' — centroid for burano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"S. Mauro 119-A, Burano, Italy","S. Mauro 119-A, Burano",False,45.4854,12.4175,,
Muno Bontura fuigi,Piazza Umberto I,Mestre,Articoli di gomma,,,ORGANIZATION,,,420,page_420_semantic.csv,indice_generale,,,,,False,Town name only — centroid for mestre,False,no_civic_number,outside_venice,7a,centroid_direct,,,False,45.4943,12.2418,,
Menegazzi Alfonso,Calle Esclapez 298,Burano,Sarto da uomo,,,ORGANIZATION,,,420,page_420_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Calle Esclapez 298, Burano, Italy' — centroid for burano",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Calle Esclapez 298, Burano, Italy","Calle Esclapez 298, Burano",False,45.4854,12.4175,,
Menegazzo Mario,Via 27 Ottobre 41,Marghera,"Mereceria, filati e affini",,,ORGANIZATION,,,420,page_420_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via 27 Ottobre 41, Marghera, Italy' — centroid for marghera",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via 27 Ottobre 41, Marghera, Italy","Via 27 Ottobre 41, Marghera",False,45.4758,12.2248,,
Menetto F.lli Vincenzo e Attilio,Via Busetti 1,Pellestrina,Carpenterie,,,ORGANIZATION,,,420,page_420_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Busetti 1, Pellestrina, Italy' — centroid for pellestrina",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Busetti 1, Pellestrina, Italy","Via Busetti 1, Pellestrina",False,45.2723,12.3008,,
Merenda Dr. Paolo,Via Rovin g 3,Lido,,,,medicina generale,,,421,page_421_semantic.csv,indice_generale,,,,,False,"Nominatim failed for 'Via Rovin 3, Lido, Italy' — centroid for lido",False,no_civic_number,outside_venice,7b,centroid_nominatim_failed,"Via Rovin 3, Lido, Italy","Via Rovin 3, Lido",False,45.4165,12.3706,,
