category,frequency,cluster_id,category_name
Quadri - riproduzioni ed oggetti artistici,13,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli Fotografici e affini,12,7,"Decorative arts, photography, antiques & artisan crafts"
pittore decoratore,11,7,"Decorative arts, photography, antiques & artisan crafts"
Vetri artistici,10,7,"Decorative arts, photography, antiques & artisan crafts"
ferramenta e colori,10,7,"Decorative arts, photography, antiques & artisan crafts"
Bandai e Lattonieri,8,7,"Decorative arts, photography, antiques & artisan crafts"
Vetro,8,7,"Decorative arts, photography, antiques & artisan crafts"
Insegnante Accademia di Belle Arti,8,7,"Decorative arts, photography, antiques & artisan crafts"
"Terraglie, Porcellane e affini",7,7,"Decorative arts, photography, antiques & artisan crafts"
Pittore,6,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli Funebri,5,7,"Decorative arts, photography, antiques & artisan crafts"
Carta Cartoni ed affini,5,7,"Decorative arts, photography, antiques & artisan crafts"
Perle d'ogni tipo a lume,5,7,"Decorative arts, photography, antiques & artisan crafts"
Oggetti artistici,5,7,"Decorative arts, photography, antiques & artisan crafts"
oggetti usati,5,7,"Decorative arts, photography, antiques & artisan crafts"
ARTI GRAFICHE ESPERIA,5,7,"Decorative arts, photography, antiques & artisan crafts"
antichità belle arti,5,7,"Decorative arts, photography, antiques & artisan crafts"
FOTOMATERIALE,4,7,"Decorative arts, photography, antiques & artisan crafts"
Materiale fotografico,4,7,"Decorative arts, photography, antiques & artisan crafts"
articoli in vetro,4,7,"Decorative arts, photography, antiques & artisan crafts"
Vetrerie in genere,4,7,"Decorative arts, photography, antiques & artisan crafts"
fotografo,4,7,"Decorative arts, photography, antiques & artisan crafts"
Architetto,4,7,"Decorative arts, photography, antiques & artisan crafts"
mosaici,4,7,"Decorative arts, photography, antiques & artisan crafts"
Decoratore e pittore,4,7,"Decorative arts, photography, antiques & artisan crafts"
colori e vernici,3,7,"Decorative arts, photography, antiques & artisan crafts"
Vetrerie,3,7,"Decorative arts, photography, antiques & artisan crafts"
Fiori artificiali,3,7,"Decorative arts, photography, antiques & artisan crafts"
Fiori in vetro,3,7,"Decorative arts, photography, antiques & artisan crafts"
Picchettaggio o verniciature piroseffi,3,7,"Decorative arts, photography, antiques & artisan crafts"
Pittore decoratore,3,7,"Decorative arts, photography, antiques & artisan crafts"
Smalti,3,7,"Decorative arts, photography, antiques & artisan crafts"
Vetrate artistiche,3,7,"Decorative arts, photography, antiques & artisan crafts"
fotografie,3,7,"Decorative arts, photography, antiques & artisan crafts"
scultore,3,7,"Decorative arts, photography, antiques & artisan crafts"
articoli fotografici,3,7,"Decorative arts, photography, antiques & artisan crafts"
Rappresentanze Varie,3,7,"Decorative arts, photography, antiques & artisan crafts"
Pittori decoratori,3,7,"Decorative arts, photography, antiques & artisan crafts"
Acquarelli e fotografie,2,7,"Decorative arts, photography, antiques & artisan crafts"
Foto reportage,2,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli Sportivi,2,7,"Decorative arts, photography, antiques & artisan crafts"
Cartoline illustrate,2,7,"Decorative arts, photography, antiques & artisan crafts"
Arti Grafiche,2,7,"Decorative arts, photography, antiques & artisan crafts"
COLORI - VERNICI - SMALTI,2,7,"Decorative arts, photography, antiques & artisan crafts"
sviluppo e stampa,2,7,"Decorative arts, photography, antiques & artisan crafts"
FOTO,2,7,"Decorative arts, photography, antiques & artisan crafts"
Istituti di Bellezza,2,7,"Decorative arts, photography, antiques & artisan crafts"
Nettezza urbana,2,7,"Decorative arts, photography, antiques & artisan crafts"
Oggetti artistici per regali,2,7,"Decorative arts, photography, antiques & artisan crafts"
Scuole di dattilografia,2,7,"Decorative arts, photography, antiques & artisan crafts"
Specchi veneziani,2,7,"Decorative arts, photography, antiques & artisan crafts"
Tessuti stampati e artistici,2,7,"Decorative arts, photography, antiques & artisan crafts"
Vele e bandiere,2,7,"Decorative arts, photography, antiques & artisan crafts"
decoratori e pittori,2,7,"Decorative arts, photography, antiques & artisan crafts"
antichita belle arti,2,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli di Lusso per Regali,2,7,"Decorative arts, photography, antiques & artisan crafts"
calzolaio,2,7,"Decorative arts, photography, antiques & artisan crafts"
cartoline illustrate,2,7,"Decorative arts, photography, antiques & artisan crafts"
vetri artistici,2,7,"Decorative arts, photography, antiques & artisan crafts"
insegnante Accademia di Belle Arti,2,7,"Decorative arts, photography, antiques & artisan crafts"
"terraglie, porcellane",2,7,"Decorative arts, photography, antiques & artisan crafts"
fotografo (gabinetti di posa),2,7,"Decorative arts, photography, antiques & artisan crafts"
Vetri di Murano,1,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli per regalo,1,7,"Decorative arts, photography, antiques & artisan crafts"
"Arte veneziana, Fiori e Perle",1,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli da Bagno,1,7,"Decorative arts, photography, antiques & artisan crafts"
"Articoli casalinghi e oggetti diversi, Fondamenta Ormesini",1,7,"Decorative arts, photography, antiques & artisan crafts"
Lavori Fotografici,1,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli di Lusso,1,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli di Pittura e Disegno,1,7,"Decorative arts, photography, antiques & artisan crafts"
Articoli da Viaggio,1,7,"Decorative arts, photography, antiques & artisan crafts"
Fdm. Vetrari,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ritratti artistici - Lavori industriali - Reparto eliocinografico - vendita materiale fotocinematografico,1,7,"Decorative arts, photography, antiques & artisan crafts"
Carta da parati e affini,1,7,"Decorative arts, photography, antiques & artisan crafts"
Carte da Gioco,1,7,"Decorative arts, photography, antiques & artisan crafts"
Laboratorio Cornici ed Affini,1,7,"Decorative arts, photography, antiques & artisan crafts"
Società An. cuoi artistici Veneziani,1,7,"Decorative arts, photography, antiques & artisan crafts"
« Decorazione della Casa »,1,7,"Decorative arts, photography, antiques & artisan crafts"
Giornali Riviste,1,7,"Decorative arts, photography, antiques & artisan crafts"
Essenze spiritose,1,7,"Decorative arts, photography, antiques & artisan crafts"
Pavimentazione rivestimenti murale vetrosi,1,7,"Decorative arts, photography, antiques & artisan crafts"
Inchiostri,1,7,"Decorative arts, photography, antiques & artisan crafts"
Arti Grafiche Esperia,1,7,"Decorative arts, photography, antiques & artisan crafts"
"Ritratti artistici, Lavori industriali, Reparto elinocianografico, vendita materiale ft. ocinematografico",1,7,"Decorative arts, photography, antiques & artisan crafts"
Maioliche artistiche,1,7,"Decorative arts, photography, antiques & artisan crafts"
Arte Monumentaria,1,7,"Decorative arts, photography, antiques & artisan crafts"
Mosaici,1,7,"Decorative arts, photography, antiques & artisan crafts"
Oggetti preziosi ed affini,1,7,"Decorative arts, photography, antiques & artisan crafts"
Commerciale cuci artistici Veneziani,1,7,"Decorative arts, photography, antiques & artisan crafts"
Prodotti vetrari,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ritratti artistici - Lavori industriali - Reparto elite cinografico - vendita materiale ftocinematografico,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ritratti aistici - Lavori industriali - Reparto elio- cianografico,1,7,"Decorative arts, photography, antiques & artisan crafts"
"Articoli di lusso per ""regali""",1,7,"Decorative arts, photography, antiques & artisan crafts"
"Vetri Artistici, perle specialità, veneziane",1,7,"Decorative arts, photography, antiques & artisan crafts"
"Collane di perle e fiori di vetro, produzione prornia",1,7,"Decorative arts, photography, antiques & artisan crafts"
"Perle, Brillanti imitazione Argenterie, Specialità Veneziane, Casa Fondata nel 1872",1,7,"Decorative arts, photography, antiques & artisan crafts"
Artisti Ritratti,1,7,"Decorative arts, photography, antiques & artisan crafts"
Tessuti d'arte,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ritratti artistici - Lavori industriali,1,7,"Decorative arts, photography, antiques & artisan crafts"
Tessuti d'Arte creati su telai primiavi,1,7,"Decorative arts, photography, antiques & artisan crafts"
Vernici e smalti,1,7,"Decorative arts, photography, antiques & artisan crafts"
Vetrerie scientifiche e farmaceutiche,1,7,"Decorative arts, photography, antiques & artisan crafts"
"Vetreria Artistica e Stampata, Soffleria Sanitaria, Fiale ed Afftni, Lampadari e Vetri Artistici di Murano",1,7,"Decorative arts, photography, antiques & artisan crafts"
quadri-riproduzionl ed oggettl artistici,1,7,"Decorative arts, photography, antiques & artisan crafts"
fotografe,1,7,"Decorative arts, photography, antiques & artisan crafts"
antiquità belle arti,1,7,"Decorative arts, photography, antiques & artisan crafts"
"Ottica, ingegneria, fotografia",1,7,"Decorative arts, photography, antiques & artisan crafts"
Picchettaggio e Verniciatura Prosceni,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ferramenta e Colori,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ritratti Artistici - Lavori Industriali,1,7,"Decorative arts, photography, antiques & artisan crafts"
mobili artistici e laccati,1,7,"Decorative arts, photography, antiques & artisan crafts"
Museo Archeologico,1,7,"Decorative arts, photography, antiques & artisan crafts"
"colori e vernici, (dettaglio)",1,7,"Decorative arts, photography, antiques & artisan crafts"
anticihità belle arti,1,7,"Decorative arts, photography, antiques & artisan crafts"
Lavorazione artistica mosaici in smalto di vetro Veneziano,1,7,"Decorative arts, photography, antiques & artisan crafts"
Fabbrica Vetri,1,7,"Decorative arts, photography, antiques & artisan crafts"
fotografe (ottico,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ritratti artistici,1,7,"Decorative arts, photography, antiques & artisan crafts"
pirechettaggio e verniciatura piroscafi,1,7,"Decorative arts, photography, antiques & artisan crafts"
pittori decoratori,1,7,"Decorative arts, photography, antiques & artisan crafts"
materiale fotografico etc.,1,7,"Decorative arts, photography, antiques & artisan crafts"
Antichità e belle arti,1,7,"Decorative arts, photography, antiques & artisan crafts"
Ritratti artistici e Lavori industriali - Reparto eliotro cinematografici - vendita materiale fotoincotenografico,1,7,"Decorative arts, photography, antiques & artisan crafts"
vernici sottomarine,1,7,"Decorative arts, photography, antiques & artisan crafts"
Insegne decorazioni al Neon,1,7,"Decorative arts, photography, antiques & artisan crafts"
rappresentanti articoli in vetro,1,7,"Decorative arts, photography, antiques & artisan crafts"
Fotografa,1,7,"Decorative arts, photography, antiques & artisan crafts"
fiori artificiali,1,7,"Decorative arts, photography, antiques & artisan crafts"
"oggetti artistici, fotografia",1,7,"Decorative arts, photography, antiques & artisan crafts"
vetriere in genere e lampadari,1,7,"Decorative arts, photography, antiques & artisan crafts"
anticichità e libreria,1,7,"Decorative arts, photography, antiques & artisan crafts"
